id,created_at,name,url,source,file_url_1,file_url_2,file_url_3,file_url_4,file_url_5
697aabb05c793e86194d368c,2026-01-29T00:37:04.251Z,초등 수학 6-2,https://www.aidtbook.kr,첨부파일,https://kr.object.ncloudstorage.com/moe/self-inspection/697aabb05c793e86194d368c_00ddd3cf-d053-4bf6-a4d9-b60bb46fdbc8_(붙임1) 수학6-2_체크리스트(아이스크림미디어_AI디지털교육자료)_260121.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/697aabb05c793e86194d368c_e4e9ba40-99f5-466f-bb52-b37b3893b4f5_(별첨) 체크리스트 증빙자료(아이스크림미디어_AI디지털교육자료)_260121.pdf,,,
697aab7c5c793e86194d3689,2026-01-29T00:36:12.917Z,초등 수학 6-1,https://www.aidtbook.kr,첨부파일,https://kr.object.ncloudstorage.com/moe/self-inspection/697aab7c5c793e86194d3689_f58320d0-9b83-4ec9-a190-fa064cd5e84b_(붙임1) 수학6-1_체크리스트(아이스크림미디어_AI디지털교육자료)_260121.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/697aab7c5c793e86194d3689_9e5d4a92-acb8-463c-98f8-22d081aa2f3d_(별첨) 체크리스트 증빙자료(아이스크림미디어_AI디지털교육자료)_260121.pdf,,,
697aab295c793e86194d3685,2026-01-29T00:34:49.320Z,초등 수학 5-2,https://www.aidtbook.kr,첨부파일,https://kr.object.ncloudstorage.com/moe/self-inspection/697aab295c793e86194d3685_b26fbac7-8813-4e26-b479-e91ba28cab1d_(붙임1) 수학5-2_체크리스트(아이스크림미디어_AI디지털교육자료)_260121.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/697aab295c793e86194d3685_d7008395-923b-44e2-91c6-17663e0f7074_(별첨) 체크리스트 증빙자료(아이스크림미디어_AI디지털교육자료)_260121.pdf,,,
697aaaf25c793e86194d3682,2026-01-29T00:33:54.469Z,초등 수학 5-1,https://www.aidtbook.kr,첨부파일,https://kr.object.ncloudstorage.com/moe/self-inspection/697aaaf25c793e86194d3682_cff9ce44-40bf-42c0-8a5b-a2ccef0d92aa_(붙임1) 수학5-1_체크리스트(아이스크림미디어_AI디지털교육자료)_260121.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/697aaaf25c793e86194d3682_c5088349-fd42-4318-87ee-8bae9712bd44_(별첨) 체크리스트 증빙자료(아이스크림미디어_AI디지털교육자료)_260121.pdf,,,
697aaaaf5c793e86194d367d,2026-01-29T00:32:47.824Z,초등 수학 4-2,https://www.aidtbook.kr,첨부파일,https://kr.object.ncloudstorage.com/moe/self-inspection/697aaaaf5c793e86194d367d_0cf99abc-c40f-47c1-bfe7-9e057831fca5_(붙임1) 수학4-2_체크리스트(아이스크림미디어_AI디지털교육자료)_260121.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/697aaaaf5c793e86194d367d_48a0a126-c06f-4a6a-87c4-74d4fea1979e_(별첨) 체크리스트 증빙자료(아이스크림미디어_AI디지털교육자료)_260121.pdf,,,
697aa8ba5c793e86194d3678,2026-01-29T00:24:26.022Z,초등 수학 4-1,https://www.aidtbook.kr,첨부파일,https://kr.object.ncloudstorage.com/moe/self-inspection/697aa8ba5c793e86194d3678_ef3e5539-cfda-467b-8082-a92624068caa_(붙임1) 수학4-1_체크리스트(아이스크림미디어_AI디지털교육자료)_260121.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/697aa8ba5c793e86194d3678_6426237f-7068-47ad-8639-0a4d5a2ffa68_(별첨) 체크리스트 증빙자료(아이스크림미디어_AI디지털교육자료)_260121.pdf,,,
697aa8775c793e86194d3675,2026-01-29T00:23:19.536Z,초등 수학 3-2,https://www.aidtbook.kr,첨부파일,https://kr.object.ncloudstorage.com/moe/self-inspection/697aa8775c793e86194d3675_5a695909-2f0c-4c1f-940a-86549f2772d7_(붙임1) 수학3-2_체크리스트(아이스크림미디어_AI디지털교육자료)_260121.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/697aa8775c793e86194d3675_378f6239-b38b-4d85-9f42-26e8f6956157_(별첨) 체크리스트 증빙자료(아이스크림미디어_AI디지털교육자료)_260121.pdf,,,
697aa86f5c793e86194d3671,2026-01-29T00:23:11.732Z,비상교육 AI 디지털 교육자료 초등 수학 6-2,https://www.aidtbook.kr/index.do,첨부파일,https://kr.object.ncloudstorage.com/moe/self-inspection/697aa86f5c793e86194d3671_3546831e-a15c-4522-931e-c78d703bdb10_체크리스트(비상교육 AI 디지털 교육자료 초등 수학 6-2_(주)비상교육)_260123.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/697aa86f5c793e86194d3671_841ef32b-403b-4286-b38b-37996cd28dcb_[별첨] AI·디지털 교육자료 포털 개인정보처리방침_260123.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/697aa86f5c793e86194d3671_7936c5b1-6b17-4dd1-9e2d-fb725a29d959_[별첨] (주)비상교육_ AI 디지털 교육자료 개인정보처리방침_260123.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/697aa86f5c793e86194d3671_7c189d94-83f4-4d10-932b-37c9f16575e2_비상교육 ISMS 인증서.jpg,
697aa8385c793e86194d366d,2026-01-29T00:22:16.545Z,비상교육 AI 디지털 교육자료 초등 수학 6-1,,실패,https://kr.object.ncloudstorage.com/moe/self-inspection/697aa8385c793e86194d366d_88fcfbb6-5b14-4535-8780-fdc6fa38855a_[별첨] AI·디지털 교육자료 포털 개인정보처리방침_260123.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/697aa8385c793e86194d366d_3e326503-7ea9-43cb-9168-a732f3f9a53a_체크리스트(비상교육 AI 디지털 교육자료 초등 수학 6-1_(주)비상교육)_260123.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/697aa8385c793e86194d366d_89354112-4258-457f-9427-9f3c4d275ff2_[별첨] (주)비상교육_ AI 디지털 교육자료 개인정보처리방침_260123.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/697aa8385c793e86194d366d_d826b31e-2151-4144-9654-17c192c9fc71_비상교육 ISMS 인증서.jpg,
697aa8075c793e86194d3667,2026-01-29T00:21:27.054Z,비상교육 AI 디지털 교육자료 초등 수학 5-2,,실패,https://kr.object.ncloudstorage.com/moe/self-inspection/697aa8075c793e86194d3667_ca1df41a-f728-4404-a6be-a73c885634c5_[별첨] AI·디지털 교육자료 포털 개인정보처리방침_260123.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/697aa8075c793e86194d3667_1dd7fd05-26f6-4f15-9e29-2e556ecdd8b2_체크리스트(비상교육 AI 디지털 교육자료 초등 수학 5-2_(주)비상교육)_260123.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/697aa8075c793e86194d3667_e17852b5-d261-445c-bb2a-1f5550c522a7_[별첨] (주)비상교육_ AI 디지털 교육자료 개인정보처리방침_260123.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/697aa8075c793e86194d3667_59d0a39a-8009-4681-8d02-a426aab63f60_비상교육 ISMS 인증서.jpg,
697aa7cb5c793e86194d3664,2026-01-29T00:20:27.959Z,비상교육 AI 디지털 교육자료 초등 수학 5-1,https://www.aidtbook.kr/index.do,첨부파일,https://kr.object.ncloudstorage.com/moe/self-inspection/697aa7cb5c793e86194d3664_e3c15da5-8132-48d0-b550-e69e61d2d851_체크리스트(비상교육 AI 디지털 교육자료 초등 수학 5-1_(주)비상교육)_260123.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/697aa7cb5c793e86194d3664_fc7f1948-c27c-4735-ab39-1d08fb6d35af_[별첨] AI·디지털 교육자료 포털 개인정보처리방침_260123.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/697aa7cb5c793e86194d3664_08750ac5-1064-4c0b-8951-349e19943d00_[별첨] (주)비상교육_ AI 디지털 교육자료 개인정보처리방침_260123.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/697aa7cb5c793e86194d3664_577270aa-1213-4a5d-b2fc-d2b77c75c5bf_비상교육 ISMS 인증서.jpg,
697aa77f5c793e86194d3660,2026-01-29T00:19:11.368Z,비상교육 AI 디지털 교육자료 초등 수학 4-2,https://www.aidtbook.kr/index.do,첨부파일,https://kr.object.ncloudstorage.com/moe/self-inspection/697aa77f5c793e86194d3660_17861827-415d-4b65-8c0b-ac72b7b5aaf5_체크리스트(비상교육 AI 디지털 교육자료 초등 수학 4-2_(주)비상교육)_260123.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/697aa77f5c793e86194d3660_486cba0a-8b52-4cb1-9adc-cc8d2fa21fb9_[별첨] AI·디지털 교육자료 포털 개인정보처리방침_260123.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/697aa77f5c793e86194d3660_938a37fe-e4b4-4917-b32d-00eb21672996_[별첨] (주)비상교육_ AI 디지털 교육자료 개인정보처리방침_260123.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/697aa77f5c793e86194d3660_90383c8d-9839-40a4-ac00-78c2035e7874_비상교육 ISMS 인증서.jpg,
697aa73f5c793e86194d365c,2026-01-29T00:18:07.638Z,비상교육 AI 디지털 교육자료 초등 수학 4-1,https://www.aidtbook.kr/index.do,첨부파일,https://kr.object.ncloudstorage.com/moe/self-inspection/697aa73f5c793e86194d365c_42554ed1-8f91-41c3-bf2c-571d2a54950d_체크리스트(비상교육 AI 디지털 교육자료 초등 수학 4-1_(주)비상교육)_260123.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/697aa73f5c793e86194d365c_c9150eac-53e8-4b32-b379-46fef5934b3e_[별첨] AI·디지털 교육자료 포털 개인정보처리방침_260123.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/697aa73f5c793e86194d365c_0d80f6b7-6cfc-42dc-ada7-c04e7cff1379_[별첨] (주)비상교육_ AI 디지털 교육자료 개인정보처리방침_260123.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/697aa73f5c793e86194d365c_cdae4b90-3092-4309-8f59-0dca16f16e01_비상교육 ISMS 인증서.jpg,
697aa6f45c793e86194d3657,2026-01-29T00:16:52.501Z,비상교육 AI 디지털 교육자료 초등 수학 3-2,https://www.aidtbook.kr/index.do,첨부파일,https://kr.object.ncloudstorage.com/moe/self-inspection/697aa6f45c793e86194d3657_e43f970e-a570-48f4-bcc7-c8a7a8121f66_체크리스트(비상교육 AI 디지털 교육자료 초등 수학 3-2_(주)비상교육)_260123.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/697aa6f45c793e86194d3657_995edbf7-1bb8-43f8-a349-242c9124fff4_[별첨] AI·디지털 교육자료 포털 개인정보처리방침_260123.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/697aa6f45c793e86194d3657_378d0651-4226-4720-9ef0-b9f8e1019497_[별첨] (주)비상교육_ AI 디지털 교육자료 개인정보처리방침_260123.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/697aa6f45c793e86194d3657_eabb4848-5d96-4f99-b593-1933b2d0b702_비상교육 ISMS 인증서.jpg,
697aa0ed5c793e86194d3645,2026-01-28T23:51:09.484Z,Todo English,https://lms.todoschool.com/,첨부파일,https://kr.object.ncloudstorage.com/moe/self-inspection/697aa0ed5c793e86194d3645_4ad721af-6726-4637-93e8-c0db7b161f78_체크리스트(토도영어_에누마코리아)_20260129.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/697aa0ed5c793e86194d3645_44e156b8-59e4-43fc-b29f-32ee523d03a4_체크리스트 증빙자료(토도영어_에누마코리아)_20260129.pdf,,,
697aa02a5c793e86194d3642,2026-01-28T23:47:54.115Z,Todo Math,https://lms.todoschool.com/,첨부파일,https://kr.object.ncloudstorage.com/moe/self-inspection/697aa02a5c793e86194d3642_f1317038-5f20-4ac3-b5ef-c5c63ee0fc59_체크리스트(토도수학_에누마코리아)_20260129.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/697aa02a5c793e86194d3642_395477cd-677a-4149-9bd5-1d6f603ae47f_체크리스트 증빙자료(토도수학_에누마코리아)_20260129.pdf,,,
697a9f095c793e86194d363e,2026-01-28T23:43:05.554Z,Todo Hangeul,https://lms.todoschool.com/,첨부파일,https://kr.object.ncloudstorage.com/moe/self-inspection/697a9f095c793e86194d363e_a5617347-746f-402e-8ca5-6dd83bd8e3f2_체크리스트(토도한글_에누마코리아)_20260129.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/697a9f095c793e86194d363e_4d62d7ab-a1cb-4aed-a5db-de820d756c87_체크리스트 증빙자료(토도한글_에누마코리아)_20260129.pdf,,,
697a46d65c793e86194d3623,2026-01-28T17:26:46.302Z,클래스룸.클라우드(classroom.cloud),https://www.classroomcloud.co.kr,첨부파일,https://kr.object.ncloudstorage.com/moe/self-inspection/697a46d65c793e86194d3623_d9e926e5-798f-42d5-bc26-64148d1b8b8a_체크리스트_클래스룸.클라우드_(주)엔클라우딩.pdf,,,,
697a01095c793e86194d35f7,2026-01-28T12:28:57.941Z,BODASCHOOL,https://bodaschool.kr,본문,https://kr.object.ncloudstorage.com/moe/self-inspection/697a01095c793e86194d35f7_033ed172-3f48-4307-a9b0-bc7db1ef544e_선정통보서_주식회사 새하컴즈.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/697a01095c793e86194d35f7_afdf86bc-027d-4e83-addf-7894e159af50_보다스쿨_체크리스트 및 증빙자료_새하컴즈.zip,,,
6979fbed5c793e86194d35f2,2026-01-28T12:07:09.804Z,"한글과컴퓨터 계정서비스(한컴독스, 한컴타자 포함)",,실패,"https://kr.object.ncloudstorage.com/moe/self-inspection/6979fbed5c793e86194d35f2_f3c7dcac-60eb-4867-9b35-e1d82f1fa530_체크리스트(계정서비스(한컴독스,한컴타자 포함)_한글과컴퓨터)_2026.01.28.hwp",,,,
6979ecbc5c793e86194d35cf,2026-01-28T11:02:20.712Z,엔이능률 AIDT 교육자료 (공통영어2(오)),,실패,https://kr.object.ncloudstorage.com/moe/self-inspection/6979ecbc5c793e86194d35cf_4ade96fd-7116-4daf-ac02-ead0d27703fa_[별첨 3-1-1] CSAP 인증서.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/6979ecbc5c793e86194d35cf_86af47d1-bdef-4618-8db6-51e02cac8ae7_체크리스트(엔이능률_AIDT 교육자료)_2026.01.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/6979ecbc5c793e86194d35cf_fd5cff79-be22-4d7a-8258-2c3e63850740_NE능률_AI디지털교육자료_이용약관_260112.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/6979ecbc5c793e86194d35cf_a684d907-6c01-410e-9046-1f40bb1a1b4a_NE능률_AI디지털교육자료_개인정보처리방침_260112.pdf,
6979eca15c793e86194d35ca,2026-01-28T11:01:53.781Z,엔이능률 AIDT 교육자료 (공통영어1(오)),https://www.s2b.kr/Edutech/product/productDetail.do?estimatecode=202511245413467#tab1,첨부파일,https://kr.object.ncloudstorage.com/moe/self-inspection/6979eca15c793e86194d35ca_2837a90e-0afd-4ddf-a03c-ac6bb9a49dea_체크리스트(엔이능률_AIDT 교육자료)_2026.01.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/6979eca15c793e86194d35ca_fe0966d2-bc56-4bf0-8c95-d761e400df0e_NE능률_AI디지털교육자료_이용약관_260112.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/6979eca15c793e86194d35ca_832a4670-1f2d-489a-9463-1b09e4b44ae7_[별첨 3-1-1] CSAP 인증서.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/6979eca15c793e86194d35ca_5ca99499-6f58-4f93-a0a9-950e8f92d804_NE능률_AI디지털교육자료_개인정보처리방침_260112.pdf,
6979ec825c793e86194d35c5,2026-01-28T11:01:22.752Z,엔이능률 AIDT 교육자료 (공통영어2(민)),https://www.s2b.kr/Edutech/product/productDetail.do?estimatecode=202511245413467#tab1,첨부파일,https://kr.object.ncloudstorage.com/moe/self-inspection/6979ec825c793e86194d35c5_d95a363f-2345-41ea-ada9-e73dc2300b8a_체크리스트(엔이능률_AIDT 교육자료)_2026.01.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/6979ec825c793e86194d35c5_eec59f75-3fc9-4eca-acd0-21a2f619970b_NE능률_AI디지털교육자료_이용약관_260112.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/6979ec825c793e86194d35c5_82e8246b-23c2-40e4-b243-c3863e7fc6e1_[별첨 3-1-1] CSAP 인증서.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/6979ec825c793e86194d35c5_46301267-9b70-4228-9e66-8584992f50f9_NE능률_AI디지털교육자료_개인정보처리방침_260112.pdf,
6979ec5f5c793e86194d35c0,2026-01-28T11:00:47.231Z,엔이능률 AIDT 교육자료 (공통영어1(민)),https://www.s2b.kr/Edutech/product/productDetail.do?estimatecode=202511245413467#tab1,첨부파일,https://kr.object.ncloudstorage.com/moe/self-inspection/6979ec5f5c793e86194d35c0_c86e755e-b97b-401d-9e12-34edf1253a41_체크리스트(엔이능률_AIDT 교육자료)_2026.01.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/6979ec5f5c793e86194d35c0_85ba98c3-d4de-40a0-839a-e000e91298c1_NE능률_AI디지털교육자료_이용약관_260112.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/6979ec5f5c793e86194d35c0_cee3c6ea-9836-47cf-be5d-3c0b37b536fd_[별첨 3-1-1] CSAP 인증서.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/6979ec5f5c793e86194d35c0_de7f6a6d-1761-4d9f-917b-fd492666d899_NE능률_AI디지털교육자료_개인정보처리방침_260112.pdf,
6979ec385c793e86194d35bb,2026-01-28T11:00:08.899Z,엔이능률 AIDT 교육자료 (영어2),,실패,https://kr.object.ncloudstorage.com/moe/self-inspection/6979ec385c793e86194d35bb_1a719421-b48a-4261-a7e7-49b3bc7c8370_[별첨 3-1-1] CSAP 인증서.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/6979ec385c793e86194d35bb_ac0830b0-1969-492c-a0c1-c1caf9dbae13_체크리스트(엔이능률_AIDT 교육자료)_2026.01.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/6979ec385c793e86194d35bb_72cb48d0-065b-4187-a812-bd446838cbf1_NE능률_AI디지털교육자료_이용약관_260112.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/6979ec385c793e86194d35bb_a7eab70d-e2ea-4c2a-bafb-ad5c836e81e5_NE능률_AI디지털교육자료_개인정보처리방침_260112.pdf,
6979ec185c793e86194d35b6,2026-01-28T10:59:36.219Z,엔이능률 AIDT 교육자료 (영어1),https://www.s2b.kr/Edutech/product/productDetail.do?estimatecode=202511245413467#tab1,첨부파일,https://kr.object.ncloudstorage.com/moe/self-inspection/6979ec185c793e86194d35b6_b0689a40-19db-4d54-8f9f-2ab193a10553_체크리스트(엔이능률_AIDT 교육자료)_2026.01.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/6979ec185c793e86194d35b6_8a98cfa8-a679-4cb2-9bd2-b6b99afecda9_NE능률_AI디지털교육자료_이용약관_260112.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/6979ec185c793e86194d35b6_09dcbf72-4841-4843-b822-e083010fdbe8_[별첨 3-1-1] CSAP 인증서.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/6979ec185c793e86194d35b6_e0e0decc-5310-4f7c-9e2f-c57226199f72_NE능률_AI디지털교육자료_개인정보처리방침_260112.pdf,
6979dcc45c793e86194d3560,2026-01-28T09:54:12.427Z,넷서포트 스쿨 (NetSupport School),https://www.netsupportschool.net,첨부파일,https://kr.object.ncloudstorage.com/moe/self-inspection/6979dcc45c793e86194d3560_5b67c86d-aaa3-484d-88f7-90073dc2ca73_체크리스트_넷서포트스쿨_(주)엔클라우딩.pdf,,,,
6979d0c95c793e86194d3529,2026-01-28T09:03:05.975Z,i-Scream HOME LEARN,https://www.i-screamedu.co.kr/front/privacy.html,첨부파일,https://kr.object.ncloudstorage.com/moe/self-inspection/6979d0c95c793e86194d3529_773fd5e7-cdad-4833-8450-dade2b673cdf_개인정보처리방침 _ 아이스크림에듀.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/6979d0c95c793e86194d3529_e8e04b9c-1825-4c6a-a9a0-1865c2dc290f_체크리스트(아이스크림 홈런_아이스크림에듀)_260129.pdf,,,
6979cf6a5c793e86194d3518,2026-01-28T08:57:14.186Z,i-Scream SCHOOL LEARN,https://www.i-screamedu.co.kr/front/privacy.html,첨부파일,https://kr.object.ncloudstorage.com/moe/self-inspection/6979cf6a5c793e86194d3518_a80af3b3-c517-45e9-beb4-1cd01f27c768_개인정보처리방침 _ 아이스크림에듀.pdf,https://kr.object.ncloudstorage.com/moe/self-inspection/6979cf6a5c793e86194d3518_112795d5-030f-4a75-a7de-733b8d6d9487_체크리스트(아이스크림 스쿨런_아이스크림에듀)_260129.pdf,,,
6979cc895c793e86194d3508,2026-01-28T08:44:57.267Z,디딤돌교육 AI 디지털 교육자료(초등학교 수학 6-2),,실패,https://kr.object.ncloudstorage.com/moe/self-inspection/6979cc895c793e86194d3508_6c3e740f-82e9-4dbc-99f8-ad236c800972_체크리스트((주)디딤돌교육_디딤돌교육 AI 디지털 교육자료(초등학교 수학 6-2)_20260128.hwp,https://kr.object.ncloudstorage.com/moe/self-inspection/6979cc895c793e86194d3508_3159e103-3d35-48fa-9e71-e33602c8b8fa_개인정보처리방침((주)디딤돌교육_디딤돌교육 AI 디지털 교육자료(초등학교 수학 6-2)_20260128.docx,,,
6979cc615c793e86194d3504,2026-01-28T08:44:17.349Z,디딤돌교육 AI 디지털 교육자료(초등학교 수학 6-1),,실패,https://kr.object.ncloudstorage.com/moe/self-inspection/6979cc615c793e86194d3504_f2ecf103-d2c7-419f-bdb6-23e709602a31_체크리스트((주)디딤돌교육_디딤돌교육 AI 디지털 교육자료(초등학교 수학 6-1)_20260128.hwp,https://kr.object.ncloudstorage.com/moe/self-inspection/6979cc615c793e86194d3504_c0a766a9-8f91-4c6c-bae5-09d5c03e4762_개인정보처리방침((주)디딤돌교육_디딤돌교육 AI 디지털 교육자료(초등학교 수학 6-1)_20260128.docx,,,
6979cc2d5c793e86194d3501,2026-01-28T08:43:25.254Z,디딤돌교육 AI 디지털 교육자료(초등학교 수학 5-2),,실패,https://kr.object.ncloudstorage.com/moe/self-inspection/6979cc2d5c793e86194d3501_77078c80-1612-4a50-b0c6-63a8e360e9c8_체크리스트((주)디딤돌교육_디딤돌교육 AI 디지털 교육자료(초등학교 수학 5-2)_20260128.hwp,https://kr.object.ncloudstorage.com/moe/self-inspection/6979cc2d5c793e86194d3501_30375ec8-5640-4e6d-a94c-a6d06dd95199_개인정보처리방침((주)디딤돌교육_디딤돌교육 AI 디지털 교육자료(초등학교 수학 5-2)_20260128.docx,,,
6979cbfb5c793e86194d34fe,2026-01-28T08:42:35.714Z,디딤돌교육 AI 디지털 교육자료(초등학교 수학 5-1),,실패,https://kr.object.ncloudstorage.com/moe/self-inspection/6979cbfb5c793e86194d34fe_b9f14191-8f40-4bcc-9c5f-9553758e2daf_체크리스트((주)디딤돌교육_디딤돌교육 AI 디지털 교육자료(초등학교 수학 5-1)_20260128.hwp,https://kr.object.ncloudstorage.com/moe/self-inspection/6979cbfb5c793e86194d34fe_40ffa7e2-515f-43cf-a4ae-977695d6fff1_개인정보처리방침((주)디딤돌교육_디딤돌교육 AI 디지털 교육자료(초등학교 수학 5-1)_20260128.docx,,,
6979cba75c793e86194d34fb,2026-01-28T08:41:11.770Z,디딤돌교육 AI 디지털 교육자료(초등학교 수학 4-2),,실패,https://kr.object.ncloudstorage.com/moe/self-inspection/6979cba75c793e86194d34fb_eb075122-de32-4113-b07c-9f577363cd65_체크리스트((주)디딤돌교육_디딤돌교육 AI 디지털 교육자료(초등학교 수학 4-2)_20260128.hwp,https://kr.object.ncloudstorage.com/moe/self-inspection/6979cba75c793e86194d34fb_cf5af222-58f7-4b57-b6f2-b84d53b4c96a_개인정보처리방침((주)디딤돌교육_디딤돌교육 AI 디지털 교육자료(초등학교 수학 4-2)_20260128.docx,,,
6979cb735c793e86194d34f8,2026-01-28T08:40:19.025Z,디딤돌교육 AI 디지털 교육자료(초등학교 수학 4-1),,실패,https://kr.object.ncloudstorage.com/moe/self-inspection/6979cb735c793e86194d34f8_c10f0346-e18f-4c14-89d5-822c796fba87_체크리스트((주)디딤돌교육_디딤돌교육 AI 디지털 교육자료(초등학교 수학 4-1)_20260128.hwp,https://kr.object.ncloudstorage.com/moe/self-inspection/6979cb735c793e86194d34f8_f6abd7ce-fb38-48a8-9cfd-674ea6fd6cb2_개인정보처리방침((주)디딤돌교육_디딤돌교육 AI 디지털 교육자료(초등학교 수학 4-1)_20260128.docx,,,
6979cb405c793e86194d34f5,2026-01-28T08:39:28.734Z,디딤돌교육 AI 디지털 교육자료(초등학교 수학 3-2),,실패,https://kr.object.ncloudstorage.com/moe/self-inspection/6979cb405c793e86194d34f5_aaccca05-1068-4efe-bd60-81d4bdc687d3_체크리스트((주)디딤돌교육_디딤돌교육 AI 디지털 교육자료(초등학교 수학 3-2)_20260128.hwp,https://kr.object.ncloudstorage.com/moe/self-inspection/6979cb405c793e86194d34f5_7eb75883-89bc-4855-b63f-6ce15dd28c21_개인정보처리방침((주)디딤돌교육_디딤돌교육 AI 디지털 교육자료(초등학교 수학 3-2)_20260128.docx,,,
6979cb0f5c793e86194d34f2,2026-01-28T08:38:39.749Z,디딤돌교육 AI 디지털 교육자료(초등학교 수학 3-1),,실패,https://kr.object.ncloudstorage.com/moe/self-inspection/6979cb0f5c793e86194d34f2_d26ec4f1-0a2a-4231-b7cc-5f12a59b8e74_체크리스트((주)디딤돌교육_디딤돌교육 AI 디지털 교육자료(초등학교 수학 3-1)_20260128.hwp,https://kr.object.ncloudstorage.com/moe/self-inspection/6979cb0f5c793e86194d34f2_703b8c3e-31ad-45a6-b90a-fd0d06bd1693_개인정보처리방침((주)디딤돌교육_디딤돌교육 AI 디지털 교육자료(초등학교 수학 3-1)_20260128.docx,,,
6979ca4c5c793e86194d34ee,2026-01-28T08:35:24.723Z,초등학교 6학년 2학기 수학 AI 디지털 교육자료,https://www.aidtbook.kr/index.do,본문,https://kr.object.ncloudstorage.com/moe/self-inspection/6979ca4c5c793e86194d34ee_e72b0fa0-f031-49f5-ae61-56beb94e5ee3_체크리스트 및 증빙자료(지학사_AI 디지털 교육자료)_260127.zip,,,,
6979ca185c793e86194d34eb,2026-01-28T08:34:32.581Z,초등학교 6학년 1학기 수학 AI 디지털 교육자료,https://www.aidtbook.kr/index.do,본문,https://kr.object.ncloudstorage.com/moe/self-inspection/6979ca185c793e86194d34eb_2d2980c5-c7a9-4baa-a301-46515857d852_체크리스트 및 증빙자료(지학사_AI 디지털 교육자료)_260127.zip,,,,
6979c9f45c793e86194d34e8,2026-01-28T08:33:56.346Z,초등학교 5학년 2학기 수학 AI 디지털 교육자료,https://www.aidtbook.kr/index.do,본문,https://kr.object.ncloudstorage.com/moe/self-inspection/6979c9f45c793e86194d34e8_dc607802-1845-4793-ac4d-278df59ef593_체크리스트 및 증빙자료(지학사_AI 디지털 교육자료)_260127.zip,,,,
6979c9905c793e86194d34e5,2026-01-28T08:32:16.847Z,초등학교 4학년 2학기 수학 AI 디지털 교육자료,https://www.aidtbook.kr/index.do,본문,https://kr.object.ncloudstorage.com/moe/self-inspection/6979c9905c793e86194d34e5_c98f3e85-c5c3-47a7-b710-c35c00014deb_체크리스트 및 증빙자료(지학사_AI 디지털 교육자료)_260127.zip,,,,
